tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,target
1.7586472968,7.348865009,5.7780495139,7.2353646651,4.1300358259,-1.9278790776,-1.5954475166,-0.6067092317,0.1253125886,0.130027898,0.42617643,0.7753637115,0.0162704606
6.0631748344,7.3940672884,8.8366185529,8.9752059536,4.6358493135,-1.5499756552,-1.4417384092,-1.6441352491,0.2514605536,0.5615857664,0.0699856004,0.1923548739,0.0014207671
4.9911683784,1.8079159102,8.9703133179,5.0970293717,3.6451762029,-1.372173779,-1.5254708844,-0.7475315395,0.7502576861,0.2316681102,0.1179135382,0.5754000661,0.0090008658
2.0411235421,7.3185103912,3.1146548209,3.0215118434,2.7769906333,-0.813284863,-1.0330034395,-0.9307023308,0.1904815166,0.8259651912,0.5007898174,0.8815361473,0.0230025516
5.1702280543,7.3393397361,8.7290974379,8.1961873097,3.6155564347,-0.5060847406,-1.6939971207,-1.4154745734,0.9122566189,0.9730691001,0.1495798186,0.8044101367,0.0854199051
6.3342361163,7.6647001338,3.9047839983,0.580629774,3.64347171,-1.0601267696,-1.0624713956,-1.5208735448,0.5194402036,0.533386375,0.4695291564,0.5115023639,0.0003489901
7.3145929204,8.9061792221,4.5086712999,1.1485936422,4.8328433008,-1.5365398701,-1.564934491,-1.7313689397,0.5869675595,0.904872096,0.4257277381,0.3146157013,0.0387945782
9.7650803857,2.453888148,6.4533210415,9.5907729262,4.6414738607,-1.602419729,-1.6093532433,-1.4297008884,0.7910280161,0.6127846099,0.360219005,0.1905974942,0.0197767326
2.1549851265,4.9087393665,4.3047074986,0.5311507782,3.9532468816,-0.5286665113,-1.8160244664,-1.6085559038,0.5739249719,0.6723401909,0.1860268809,0.9209371672,-0.0225773596
6.6998741476,8.2755860967,3.8187519311,8.667122877,3.4597892926,-0.5865989991,-1.0929260183,-1.7802642751,0.2643345308,0.7145836197,0.3598608284,0.6547191258,0.048783777
6.4187550942,3.1950987897,4.136480465,8.8083941425,4.9852132016,-1.9183264642,-1.6973330824,-1.369553655,0.3988591642,0.6790351847,0.2594083732,0.9347502776,0.0399436217
8.3780243009,1.3017133235,7.1963317935,1.7779631064,3.0654795224,-0.5766626939,-1.8763683531,-0.6124484754,0.6486241846,0.6343822827,0.5498941305,0.6729483777,-0.0100907674
4.1799424344,4.7475668995,2.2281379134,1.4263557726,4.3568301997,-1.8713592012,-1.0181849428,-1.4672860557,0.9289477105,0.6540292907,0.0888839872,0.8998995205,0.0273646752
1.361807808,1.3855173216,1.4734969593,2.5141149823,5.3865815355,-1.7624899591,-1.8746688634,-1.749422713,0.8045924116,0.117065329,0.5309770874,0.093642368,-0.0170875262
6.5454971649,4.6947401972,1.6525681115,9.2553285353,4.0695981734,-1.95805046,-0.6432174184,-1.468330295,0.3030039414,0.8600280874,0.9737911123,0.9086030465,0.0303150606
7.0124922721,9.211366689,0.6758481715,4.0108569881,3.3783758311,-1.9123571214,-0.6321145479,-0.8339041618,0.4337742374,0.5878763507,0.9915708408,0.058146806,-0.0272643036
5.6546476399,7.2583961378,5.7684149238,9.9324074543,4.0581611087,-1.1200753059,-0.9544163523,-1.9836694505,0.9798701523,0.0642419632,0.4536424493,0.9756470822,0.0645723525
9.4024430819,8.3712006293,0.7996159246,8.3355696253,3.3111103505,-1.8557398835,-0.5397408516,-0.9156296154,0.6193374103,0.6416653072,0.1770694738,0.6750300179,0.0515164819
3.317059199,6.0440351708,7.6700330628,6.3403595782,2.9592832659,-0.6973637359,-1.7456979489,-0.5162215811,0.2995921578,0.3762736408,0.4542884116,0.5708796141,0.0300049995
1.3700463698,9.433762824,1.0537421755,3.9046404713,3.3727161123,-1.7620318338,-0.6692043608,-0.9414799177,0.8480734313,0.5292070442,0.8411652186,0.4284502051,-0.022089268
6.0998424762,1.0596278289,5.0472116898,3.9427380303,2.9413977674,-1.426523396,-1.0009529645,-0.513921407,0.1118266001,0.1716868843,0.3458003233,0.6724600446,-0.0364788692
8.7894774433,7.1357117301,5.7432664888,5.7418196692,4.2257701153,-1.7060506839,-1.2092724584,-1.310446973,0.6729563795,0.2606729226,0.7548157914,0.2230612238,0.0474572228
0.6448688555,1.3326008398,6.2143600889,4.7421458147,5.5122105807,-1.9897393417,-1.6548860329,-1.867585206,0.7836021203,0.188366393,0.2047360263,0.3252066303,-0.0397922895
4.7989535815,8.5866028474,2.5689545916,5.7795090856,4.0099951411,-1.6352212998,-0.5860801859,-1.7886936554,0.8371367031,0.5268786992,0.8486696667,0.387800842,0.0440624183
8.7076471138,5.1669627199,3.8383753823,3.055734222,4.5238762031,-1.6373113511,-1.3660807057,-1.5204841463,0.1679745504,0.4480503622,0.9071417893,0.3154254597,0.0113727409
8.0909935407,2.9089886189,1.0886607856,3.496006868,3.7624197916,-1.2755425718,-1.6377298065,-0.8491474132,0.4196515183,0.752228786,0.2089516804,0.1471448657,-0.034422999
7.2042501973,2.4701102756,0.5844777955,2.1510959402,5.0649119295,-1.2336709957,-1.9838517726,-1.8473891612,0.3724637675,0.2084275845,0.6866463228,0.7377977614,-0.0224466403
2.2645405165,1.553801671,2.8953379231,6.4845695105,3.1416754849,-1.341549057,-0.7350685209,-1.0650579069,0.7548158178,0.0601410362,0.9640938566,0.9317233359,0.0312569898
9.8282964636,9.3744428247,0.566844882,6.6441446716,3.5113661034,-0.7202121829,-1.4767161691,-1.3144377514,0.2452287155,0.6135704088,0.7729581968,0.2727064191,-0.0172818718
8.5953954959,4.6827559913,1.1930919099,5.4318306947,3.8522027276,-1.6705278533,-0.8319039473,-1.3497709269,0.2690949641,0.3205165168,0.501118367,0.9667461438,0.0109246283
7.2161939517,8.9747748398,6.2772416644,3.0199709203,2.7065472335,-0.8936403145,-0.5543384613,-1.2585684578,0.9495307456,0.2361700119,0.0530236682,0.4579087073,0.0222928036
6.6729882373,3.7535014994,7.5379934862,4.4150414488,4.2105501647,-1.3654695973,-0.9680957125,-1.8769848549,0.3830707931,0.9626188902,0.1403474183,0.3050650017,0.0172064857
1.9497570775,8.5773019769,5.4187713919,1.7007619666,2.016839269,-0.6071923534,-0.5340028815,-0.8756440341,0.21496451,0.2023228242,0.7174518106,0.4548459283,-0.0320662419
0.7774484131,3.3948059682,2.5450375039,3.1478676156,3.9359510262,-0.7105612305,-1.4238376591,-1.8015521366,0.4871273837,0.7181922222,0.9815218805,0.8839798217,0.0560885837
3.988432628,4.1462129903,7.5164917277,2.8539041408,3.4174331085,-1.472280427,-0.9340654727,-1.0110872088,0.0675515107,0.4961813714,0.3888029409,0.5916651213,-0.0166557877
9.6819161346,5.1863423939,4.0298054593,4.2353617008,3.3031298561,-0.7740516454,-1.8441229148,-0.6849552958,0.3333283046,0.2378949304,0.7537451403,0.4859908544,0.0099239419
3.4493079867,8.0502776079,9.2198242604,4.8208388105,4.5333599916,-0.9930659382,-1.6677812747,-1.8725127788,0.3343015941,0.6841948538,0.4966775955,0.1492117102,0.026814987
1.6151853709,1.6257721727,4.7062000639,9.8642033647,4.5021241467,-1.790806904,-0.9737880621,-1.7375291806,0.6634654426,0.0783899951,0.8161654222,0.2913073297,-0.0182124917
1.1975904464,9.5475037699,4.7893509113,6.8852883952,3.7439735489,-1.8819757611,-0.6874890489,-1.1745087389,0.062887065,0.4757160349,0.7133479052,0.422973408,0.0210941113
8.2351155018,6.0008022131,6.4042291374,2.9041754275,3.3454915825,-0.8644251959,-0.7754181465,-1.7056482401,0.2318646958,0.7556574098,0.4847856872,0.2516332613,0.029607827
3.4018196262,6.3845197816,7.904586726,2.6974579977,4.1426839129,-0.7490621898,-1.6816317724,-1.7119899506,0.5872509541,0.0769998423,0.5825960292,0.339602766,-0.0107741618
3.9415077801,5.7185025945,9.7888100205,1.7836197818,3.8582768536,-0.6322225479,-1.9816959324,-1.2443583733,0.1436910387,0.2989399727,0.3656512316,0.9003285389,-0.050311048
7.2213087641,4.145843774,9.7747479405,6.3414678637,4.0870615083,-1.7735284758,-1.0292121506,-1.2843208818,0.8021947582,0.3587668399,0.9220968061,0.9972742122,0.0873869386
3.2380213526,2.9483486689,5.479588106,8.3795245664,4.5305626304,-1.8356735089,-0.8638349805,-1.831054141,0.3282752604,0.5972266174,0.3205244266,0.9084903039,0.0271716224
7.9331102626,3.1554780234,7.2923839085,6.2039154051,3.8397535603,-1.5171371614,-0.9326946018,-1.3899217971,0.8230264187,0.6750445851,0.8396119372,0.5893012138,0.0786288648
8.4839768962,6.5289097095,1.7306901506,4.8595386113,4.1477354918,-1.3394751723,-1.9141091652,-0.8941511543,0.3166522175,0.6821752811,0.442106562,0.1748270868,-0.0011407627
6.2436317795,4.0682333806,5.2024763622,5.7366017129,3.6136248574,-1.7101993201,-1.2985567932,-0.604868744,0.7625062873,0.0947348273,0.8013696464,0.49151393,0.0600472879
5.0770916596,2.2044712112,8.8382732092,8.9445727124,3.0364349895,-0.7759224547,-1.0287983178,-1.231714217,0.1012942729,0.6628971452,0.6911099705,0.1053716184,-0.0126606126
8.2915669563,3.2059328401,0.794526829,8.2901442439,3.2315114991,-0.6137454705,-1.9238798172,-0.6938862114,0.6367147116,0.458643518,0.7438601782,0.4145060311,-0.0126524919
7.8301842405,1.2754180428,0.5701385364,7.7085469242,3.1494065729,-1.0985193988,-0.9995979328,-1.0512892413,0.6595295191,0.622724631,0.6750768871,0.2690929227,-0.0203424904
6.5655709609,5.6891256345,2.5741202934,8.009691073,2.2386608599,-0.6328770818,-0.630833288,-0.9749504901,0.3927071427,0.8976108638,0.7118550054,0.5065627285,0.0524841675
3.3590754182,4.7971085758,1.9240247047,8.3715212879,4.3723384188,-1.916821236,-1.8276882929,-0.6278288899,0.2622912325,0.4674284552,0.3178175198,0.8832817873,0.0172073708
7.8659227822,3.7817926082,1.8107038052,4.2585613493,3.0734739105,-1.1911691372,-1.2858193453,-0.596485428,0.8000730882,0.5716358054,0.4437528699,0.8499793865,0.0424762042
1.681701544,4.9463311144,2.7345544617,1.3077187712,3.6539609981,-0.7623017245,-1.6053792873,-1.2862799864,0.8844501315,0.4293006268,0.6580746448,0.738794651,-0.0101838312
2.2102917337,3.0360769076,9.0322607483,8.8018860837,3.800936354,-0.6727959911,-1.4469352828,-1.68120508,0.3791012759,0.2218523365,0.4358753317,0.3832774234,-0.0117282658
8.5363381182,7.962476792,4.301866918,1.1268982422,4.1287065471,-1.3797877796,-1.8431949673,-0.9057238002,0.8386152408,0.445452917,0.7589939677,0.3976695719,0.0353238632
7.5898986702,0.7435461974,6.6825015003,7.1351215102,5.318167268,-1.8866499269,-1.7527177756,-1.6787995655,0.5942167305,0.4016365102,0.588172675,0.5539514956,0.0342392843
3.776769834,5.1578427102,3.1111382473,6.5131632631,4.1512203306,-1.0572040284,-1.5071543014,-1.5868620007,0.8763398592,0.1090748728,0.6674950689,0.3569637957,0.022681292
8.611552687,7.6929734418,0.5543714129,1.5669447941,3.7062697383,-0.6283094295,-1.9675386485,-1.1104216604,0.441869682,0.7601092798,0.1778125559,0.9059414278,-0.0072220699
1.4839102355,8.9474127796,6.0770108401,0.9409286697,5.2417070852,-1.3226055381,-1.9315797724,-1.9875217747,0.4810896206,0.1542335385,0.65760227,0.6028322773,-0.0443083468
9.8249951342,4.5506736101,5.1418092197,1.6282173995,2.7856044117,-1.4274779078,-0.729156897,-0.6289696069,0.2150209258,0.3355677353,0.3025043523,0.6244456082,-0.0381409078
3.3005916569,5.7452644092,3.5956846302,3.1783411809,3.104557247,-0.5813187721,-0.7325780042,-1.7906604708,0.2959347064,0.5051829932,0.5365106066,0.5157486132,0.0133537985
4.5084852807,5.8905927173,8.4526968065,5.9376744313,2.7854774117,-1.3341425103,-0.9448177725,-0.5065171289,0.5894549889,0.3592487371,0.4706781711,0.4454476243,0.0384921257
1.139125937,7.0754650868,4.1993269623,9.7937118444,3.9122411686,-1.2857672963,-1.3747812788,-1.2516925935,0.180560675,0.7353772023,0.1154995025,0.8799820835,0.0359654601
7.9944807379,8.9171827159,5.7029556003,9.6779812495,3.7591507622,-1.891602029,-0.8975564427,-0.9699922904,0.1410665628,0.5438249185,0.6161060338,0.5320690983,0.0449552137
3.7586579282,8.8861081557,7.6788262685,3.1168147166,3.8316486032,-1.6212339569,-0.5041584851,-1.7062561612,0.6322569365,0.8254668874,0.9601180378,0.2333589647,0.0627464862
6.4442110133,1.458470086,6.8346127847,8.6685069481,3.3017418608,-0.9849691548,-1.7454746183,-0.5712980877,0.5609357234,0.7127888546,0.7944940031,0.937871006,0.0580587088
1.7577276696,7.7705243368,2.90686895,0.8425253984,4.1874503413,-1.5567430554,-0.814163592,-1.8165436939,0.6646978554,0.2612149197,0.9391484316,0.9550430416,-0.0664009151
0.5425818989,6.1648021207,7.1435719848,5.510557107,3.5390407579,-1.604257967,-1.0011876869,-0.9335951041,0.1087232566,0.24581077,0.819100767,0.4101477974,0.0216561026
2.1463287363,5.0974570107,1.5799459423,4.7734439708,3.2828391619,-1.1169116486,-1.5215260609,-0.6444014524,0.6035076128,0.2160807181,0.5204414152,0.1050082765,-0.03814242
9.857387558,6.7142765816,4.5450930712,1.7715459648,4.8345607528,-1.5078671517,-1.9784918619,-1.3482017393,0.7758399165,0.2450258765,0.6043250856,0.3727139918,0.0153246006
2.3923972623,7.3165922297,9.913989507,1.8870260413,2.7169356934,-1.32023899,-0.6448920883,-0.7518046151,0.3159747494,0.5337529771,0.1642493758,0.8042345449,-0.0405536117
3.5855952049,3.6632601886,4.426150787,5.1374113032,3.4299142062,-0.8025848425,-1.5676988431,-1.0596305206,0.4461134215,0.6346099119,0.856165063,0.7418386221,0.077858599
6.2362644481,6.7542435362,3.8905711003,4.2564092121,3.9919330216,-1.321927374,-0.9398060237,-1.7301996239,0.7606443354,0.066342696,0.1946354898,0.6973023154,0.0250124213
7.0876914377,9.5369855,4.826670227,8.3464841413,4.1845179796,-0.7940826337,-1.7707453087,-1.6196900371,0.8785218243,0.0732977102,0.2357118264,0.3856386468,0.0322561453
0.5242992858,8.5520222798,1.5100474386,2.2482551894,3.295482106,-0.6513338826,-0.9775584264,-1.666589797,0.2545113635,0.9945637136,0.9110081919,0.1859424507,-0.0293509147
1.349056776,1.7543385116,1.0013580513,7.1376829061,3.4259388406,-0.811818162,-0.7193399491,-1.8947807294,0.2595256498,0.410513775,0.6953400132,0.3122297901,-0.0421641084
3.50174251,6.0145438369,5.7173898059,4.3412343044,3.170959704,-1.5091950654,-0.9302381115,-0.7315265271,0.7286075258,0.7718097323,0.1431545245,0.0896615696,0.0187718482
7.5380094072,4.7029488054,2.0847790014,2.5452288956,4.6270756866,-1.9149023012,-1.2844949363,-1.4276784491,0.8776210948,0.1586971875,0.751359979,0.1652471849,-0.0033863248
1.9545241609,7.2088049518,5.7814666415,7.2031847762,4.7077190465,-1.5144414365,-1.8019026872,-1.3913749227,0.6543761228,0.7247431317,0.7201970973,0.6125790355,0.0580677079
1.5558108847,1.8453843582,6.244026313,0.5379804736,4.1424455234,-1.3670042349,-1.4337758477,-1.3416654409,0.070822144,0.3724485043,0.9508321738,0.0903113151,-0.0234778647
1.7650894581,1.576959963,9.1819601975,6.830567175,2.9860903536,-0.6309088487,-0.8941975871,-1.4609839178,0.6287835525,0.9717800325,0.5802623633,0.489897547,-0.0149768005
3.6749616276,4.3855768423,2.0165910568,3.7589998609,3.6247857571,-0.6857397274,-1.4743502915,-1.4646957383,0.7031967567,0.5259297804,0.4714092887,0.4856605513,0.0301946038
8.5884533214,1.1880471508,8.2814852545,8.8302208,3.9594049799,-1.7515898452,-1.5336085803,-0.6742065543,0.8822890196,0.3105362342,0.8030076543,0.8095944516,0.0709387288
9.2705826257,5.615300433,8.3401019349,1.2432883324,1.9155938973,-0.5133102362,-0.6365530191,-0.765730642,0.2833744937,0.5062928676,0.4243434343,0.6598061387,-0.0084370234
4.6829910265,4.2930009553,1.3040649388,4.9739338344,4.4195801136,-1.0462618315,-1.5194301262,-1.8538881559,0.9354959016,0.7593751292,0.7909818179,0.6522158881,0.0698110732
5.5371803971,7.7607566837,6.8157405433,9.5513135893,3.2049457118,-0.906283102,-1.4632805123,-0.8353820975,0.2950874995,0.960590723,0.6604675773,0.2431530598,0.0625114288
3.8244507266,5.7688770226,3.7870414862,5.218577729,2.9425569501,-1.4744469667,-0.8866840807,-0.5814259027,0.5871618044,0.419329441,0.14582069,0.7577283102,0.0361434148
1.2679026799,4.1094345506,7.228212443,2.6242731048,2.5446159031,-0.6475256032,-0.8752440479,-1.021846252,0.1719475067,0.5693639698,0.3660656055,0.8801630242,-0.0100629538
8.6516843471,1.4488324075,2.3803038747,5.5819153421,3.7179611588,-1.4320651504,-1.1817480713,-1.1041479371,0.7876199109,0.0587330176,0.1959876893,0.1235267258,-0.0088865173
3.0144123305,6.9442302387,2.1851877458,3.478536475,3.3127886719,-1.1708315402,-0.9830897317,-1.1588674,0.1811755981,0.2936935336,0.5941615308,0.8853764249,-0.0102644847
2.8513199992,7.5021958122,5.1458102937,3.3766413674,3.0122446143,-1.0996198026,-0.7294037084,-1.1832211033,0.3412075889,0.4861166313,0.4192022612,0.4798832973,0.0056256021
4.1862631762,3.8395222711,8.6411633717,1.7923012482,4.2887435777,-1.722095846,-1.8904366423,-0.6762110894,0.3081194246,0.4151760788,0.9792403393,0.2773459419,0.0186710943
5.5760537971,5.8831129131,4.676584628,6.6264270814,5.2890775723,-1.6781868092,-1.7336150693,-1.8772756938,0.7190234635,0.7550656125,0.5401526047,0.7504611667,0.0883363707
8.17002386,1.0315143182,8.7767876478,4.3258792883,3.1480482962,-1.4346279905,-0.7766241728,-0.9367961329,0.8505694764,0.792207958,0.5338826422,0.1336429845,0.0111469482
7.0914162888,9.1552721579,9.2245821432,7.0620363313,3.6148013396,-1.715145983,-0.737476423,-1.1621789335,0.8244219679,0.803704607,0.4066687622,0.2934568085,0.0699580645
5.3232272877,8.6566128685,8.2691780716,0.7037991344,5.0467348948,-1.7570295406,-1.4816637925,-1.8080415617,0.6704338424,0.4916694872,0.719357519,0.3013960145,0.0369133751
1.2353410683,4.9146894511,2.724930691,6.9342572025,3.1299027553,-0.5737989293,-0.9976955262,-1.5584082998,0.4589401439,0.2953088376,0.8870943193,0.2860262371,-0.0209997941
4.0595867874,2.7492600261,9.1708715643,1.8832907524,4.1230656075,-1.5923839705,-1.3644703174,-1.1662113196,0.2393385368,0.9026219009,0.3107346626,0.3894312322,-0.0210939432
9.748437384,4.6014061203,8.2317909158,5.3628195616,2.7155152297,-0.6034069909,-1.2768772872,-0.8352309516,0.519353302,0.4805302896,0.8206601986,0.6808291746,0.0651661155
9.7073177803,5.3174561296,2.5150410735,7.5943246357,3.939839106,-1.9422447642,-1.39187197,-0.6057223719,0.7788544305,0.054118205,0.4940858649,0.3634189485,0.0139832141
2.8540492378,4.5285847112,7.0204967696,0.6925086972,2.7633814706,-0.84644849,-0.5538442167,-1.3630887639,0.7155580607,0.1442068687,0.133741679,0.7101864457,-0.0409432916
1.7499671957,2.5238057859,9.3641278033,7.5545618668,2.6679185295,-0.9356141391,-0.820842554,-0.9114618364,0.8188206123,0.7788941704,0.2065249569,0.7413646544,-0.0147080757
5.421369407,9.5284066166,5.4025005178,1.9052576769,5.3155612963,-1.9225670667,-1.4665519067,-1.9264423229,0.5172183807,0.6960677415,0.2541670863,0.1401965499,0.0171395826
9.329535107,8.1429966099,2.5396098951,3.5217873331,4.2465669524,-1.2380576177,-1.2463128927,-1.7621964421,0.4905169756,0.5730501532,0.8366691719,0.9345541444,0.0275411323
3.8315320775,4.7408455366,8.6111697999,3.0299786229,4.7170618119,-1.9512728235,-1.3332255942,-1.4325633943,0.4838549635,0.9459670207,0.766044765,0.4569918228,0.0533011148
7.4910521315,9.9031359276,8.4210560882,9.0447839144,4.5181624712,-1.9680907045,-1.6936070966,-0.8564646701,0.8795343842,0.7229328342,0.3856112653,0.8249333486,0.0854542489
7.2774921125,3.1714932322,2.6622738452,3.5159298386,4.1986020997,-1.3150795482,-1.7227935327,-1.1607290188,0.940877425,0.6627773573,0.2925932164,0.6922863709,0.042501612
5.3330969534,5.3808095008,5.3838026293,8.7747799719,2.8336362725,-0.6855863948,-1.1953627063,-0.9526871715,0.5943175637,0.4200462736,0.6482287337,0.0833665087,0.0345726218
6.4004179731,2.3444297352,6.0722607928,9.3565141358,4.4903517649,-1.8783085891,-1.3610514114,-1.2509917644,0.1846648262,0.0837404565,0.5856440606,0.5793180671,0.0173784681
9.9760313986,8.6836150674,1.0592318614,3.8911225024,2.702101359,-0.5066570487,-0.9286639725,-1.2667803378,0.5893318581,0.4082115269,0.1477705121,0.3621266166,0.0082113229
8.5826152353,6.3782883271,3.7151499617,4.914889399,4.1867846274,-1.3812892198,-0.9106244311,-1.8948709765,0.8249055672,0.6311388499,0.0667083952,0.932873059,0.0660643715
0.6601604214,7.47155229,4.8697581808,5.147143785,2.9570512202,-0.6962300599,-1.6458599146,-0.6149612457,0.4582345121,0.6244852902,0.8352611625,0.9965418194,0.0590400715
2.3131252159,4.657283298,9.9301033745,1.1665612059,3.6885726878,-1.2632079577,-1.0388775272,-1.3864872029,0.1415036283,0.100049571,0.6897505991,0.4484927362,-0.0311847522
